file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX193001369,2,24,"145 mm, pr. okraje - 167 mm, pr. dna - 57 mm. - •",,,ces,0.75,213.55,14,49,0.0204,1,0,0,0,0,0,0.0,0.2105,0.6316,0.7189,Clear,False
CTX193001369,2,25,"Tb.I. ,2. ; V.,2. č. neg. 421.",,,ces,0.75,402.91,7,30,0.0333,0,0,0,0,0,0,0.0143,0.25,0.5,0.7,Clear,False
CTX193001369,2,26,"Nádoba 3. Vysoký, mékce profilovaný pohár, hrubě hnětený ze žlutoše-",,,ces,1.0,223.21,10,68,0.0,0,0,0,0,0,0,0.0,0.4444,0.5,0.9229,Clear,False
CTX193001369,2,27,"dé hlíny. Rozměry ; v- 144 mm, pr. okraje - 125 mm, pr. dna 65mm:",,,ces,0.9978,357.78,15,65,0.0308,0,0,0,0,0,1,0.0,0.2941,0.5882,0.7663,Clear,False
CTX193001369,2,28,"■Tb.I., 3. -C.neg.-421. '",,,ces,0.75,686.31,4,25,0.08,1,0,0,0,0,0,0.125,0.2857,0.4286,0.5562,Noisy,False
CTX193001369,2,29,"Nádoba 4. Široká mísa s, rovně seříznutým okrajem, přiněmž těsn"" umístS-",,,ces,1.0,172.67,11,72,0.0139,0,1,0,0,0,0,0.0091,0.3929,0.5179,0.9009,Clear,False
CTX193001369,2,30,no tunelovité ouško. Mísa spočívá na čtyřech nízkých nožkách. Roz/,,,ces,0.9995,225.27,10,66,0.0,0,0,0,0,0,0,0.0,0.4074,0.463,0.9235,Clear,False
CTX193001369,2,31,"měry : V - 78mm, pr. okraje - 282mm, v. nožek - 12mm. *",,,ces,0.9968,182.39,14,55,0.0364,1,0,0,0,0,2,0.0,0.28,0.64,0.747,Clear,False
CTX193001369,2,32,"Tb. I., č. 4. ; 3, neg: 422,",,,ces,0.75,404.83,8,28,0.0714,0,0,0,0,0,0,0.0312,0.2857,0.4286,0.6372,Noisy,False
CTX193001369,2,33,"5 / Bronzová, dýčka trojúhelníkovitá, s řapem, jehož okraje jsou",,,ces,1.0,349.62,10,64,0.0,0,0,0,0,1,0,0.025,0.42,0.46,0.8865,Clear,False
CTX193001369,2,34,"mírně zvýšeny zvláště na jedné straně, jež je hladká, kdežto na druhé,",,,ces,1.0,124.18,12,70,0.0,0,0,0,0,0,0,0.0,0.375,0.4286,0.9188,Clear,False
CTX193001369,2,35,drsnější straně zvýšení není tak patrno. Hrot čepele chybí. Zachovaná,,,ces,1.0,207.7,10,69,0.0,0,0,0,0,0,0,0.0,0.3793,0.4483,0.973,Clear,False
CTX193001369,3,1,"délka - 64mm, nejv. šířka - 35 mm’. • .",,,ces,0.9998,281.28,10,39,0.0513,2,0,0,0,0,1,0.04,0.2778,0.4444,0.7411,Clear,False
CTX193001369,3,2,"Tb. I. ,5. č,neg.423. . . ' •",,,ces,0.75,535.48,8,29,0.069,1,0,0,0,0,1,0.0,0.2857,0.4286,0.5947,Noisy,False
CTX193001369,3,3,"6/ Nátepní desička vybroušená ze šedočernéno vrstevnatého kamene,",,,ces,0.9965,471.48,8,65,0.0,0,0,0,0,0,0,0.0312,0.4364,0.6,0.8984,Clear,False
CTX193001369,3,4,"mírně prohnutá podél delší osy, se čtyřmi otvoryvrozích. Na vnější",,,ces,1.0,304.33,10,66,0.0,0,0,0,0,0,0,0.0,0.4,0.5091,0.9217,Clear,False
CTX193001369,3,5,straně destičkyijsou zřetelně patrny * 2 9. .,,,ces,1.0,377.34,8,45,0.0222,1,0,0,0,0,0,0.0312,0.3939,0.4848,0.8211,Clear,False
CTX193001369,3,6,", , pričné ryhy, způsobené zpětným",,,ces,1.0,335.03,6,34,0.0,0,0,0,0,0,0,0.0,0.3846,0.5769,0.8686,Clear,False
CTX193001369,3,7,"odrazem tětivy luku. Rozměry : d - 114mm/ při okrajích 111 mm/ , š -",,,ces,1.0,432.18,15,68,0.0147,0,0,0,0,0,0,0.0567,0.3659,0.4878,0.8029,Clear,False
CTX193001369,3,8,33 mm. - . ' .,,,,0.0,0.0,0,14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,3,9,"Tb.1.,6. č.neg423. j 1 "" ■ •",,,ces,0.75,1632.52,7,28,0.1071,2,0,0,0,0,1,0.0357,0.1429,0.4286,0.512,Noisy,False
CTX193001369,3,10,Hrob 1. získal p. Ševčík - viz č.j. 559/29. Aacu. .,,,ces,0.9882,320.98,11,51,0.0,0,0,0,0,0,0,0.0,0.3462,0.3846,0.8178,Clear,False
CTX193001369,3,11,Aie 27 “73 -C,,,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,3,12,"Hrob 2. / 26.1X.1928 ./ Kostra, jejíž lebka byla promáčknuta,",,,ces,0.9994,659.57,10,61,0.0,0,0,0,0,0,0,0.0,0.3611,0.4167,0.8459,Clear,False
CTX193001369,3,13,"spočívala na pravém boku, ve skrčený poloze.. Spodní čelist ležela pod",,,ces,0.9965,276.47,11,70,0.0,0,0,0,0,0,0,0.0,0.4035,0.5789,0.9273,Clear,False
CTX193001369,3,14,"lebkou. Milodary nenaleženy žádné.’ č.neg. 451,452. Tb. XIV.",,,ces,0.9661,365.35,8,60,0.0167,1,0,0,0,0,0,0.05,0.4211,0.5789,0.8461,Clear,False
CTX193001369,3,15,Kopal p. Ševčík - viz č.j. 560 /29. . - - -,,,ces,0.9815,448.27,12,43,0.0,0,0,0,0,0,0,0.0,0.2941,0.4118,0.7549,Clear,False
CTX193001369,3,16,. 2 . .,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,3,17,■ ■ • .. ' . ..,,,,0.0,0.0,0,15,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,3,18,|H r o b 3. / 1.x.1928. / . Poloha kostryamilodarů nemohla býti,,,ces,0.9939,592.48,13,63,0.0159,1,0,0,0,1,0,0.0308,0.4324,0.4595,0.7696,Clear,False
CTX193001369,3,19,"zjištěna, poněvadž, hrob byl nalezen ve zřícené půdě. . ‘",,,ces,1.0,132.13,10,57,0.0175,1,0,0,0,0,0,0.0,0.3953,0.5349,0.8868,Clear,False
CTX193001369,3,20,"Nádoba 1. Nízký, široký džbánek se slabě sevřeným, nezřetelně odsazeným",odsaze,,ces,1.0,99.4,10,71,0.0,0,0,0,0,0,0,0.0,0.4138,0.5862,0.9319,Clear,False
CTX193001369,3,21,"hrdlem, jež jest překlenuto páskovým uchem. V největším objemu",,ným,ces,1.0,231.15,9,62,0.0,0,0,0,0,0,1,0.0,0.3462,0.5769,0.9391,Clear,False
CTX193001369,3,22,břicha jest zaoblený lom. Vyroben jestzjemné tmavěšedé hlíny.,,,ces,0.9983,219.46,8,61,0.0,0,0,0,0,0,0,0.0,0.3846,0.5385,0.9683,Clear,False
CTX193001369,3,23,"Rozměry ; v - 88mm, pr. okraje - 76mm, v.hrdla - 33mm,pr .dna45mm.",,,ces,0.977,275.54,13,66,0.0152,0,0,0,0,0,5,0.0,0.2286,0.6,0.7721,Clear,False
CTX193001369,3,24,"Tb.II.,1. Č.neg. 424.",,,ces,0.75,721.23,3,21,0.0,0,0,0,0,0,0,0.0333,0.375,0.375,0.698,Noisy,False
CTX193001369,3,25,"Kepel P.r šedstzei, b 565/29 . _",,,ces,0.75,713.51,7,32,0.0312,1,0,0,0,0,0,0.0,0.3125,0.625,0.3246,Trash,False
CTX193001369,3,26,"Nádoba 2. polokulovitá mísasrovně.šeřížnutým , nepatrně rozšířeným",,,ces,1.0,229.9,7,66,0.0,0,0,0,0,1,0,0.0,0.4286,0.5179,0.8999,Clear,False
CTX193001369,3,27,"okrajem. Povrch žlutošedý, místy slabě lesklý. Rozměry : pr. - 230mm,",,,ces,0.9999,390.49,11,69,0.0145,0,0,0,0,0,1,0.0,0.3469,0.4898,0.8627,Clear,False
CTX193001369,3,28,"v.- 98mm, š.okraje - 13 mm.",,,ces,0.863,706.25,6,27,0.0,0,0,0,0,0,1,0.0,0.25,0.5833,0.3068,Trash,False
CTX193001369,3,29,"Tb.II. ,8. č.neg.424.",,,ces,0.75,668.24,3,21,0.0,0,0,0,0,0,1,0.0333,0.375,0.375,0.6907,Noisy,False
CTX193001369,3,30,Hrob 2. získal p. Ševčík - viz č.j,,,ces,0.9963,490.93,8,34,0.0,0,0,0,0,0,0,0.0,0.2727,0.4091,0.82,Clear,False
CTX193001369,3,31,560/29.,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,3,32,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,3,33,"Hrob 4. Kostra, spočívající ve skrčené poloze na levém boku, obličejem",obli,,ces,0.9999,320.6,11,70,0.0,0,0,0,0,0,0,0.0,0.4107,0.5357,0.9047,Clear,False
CTX193001369,3,34,"k východu, byla velmi setlelá, pouze lebka byla poněkud lépe uchována.",u,čejem,ces,1.0,278.21,11,70,0.0,0,0,0,0,0,0,0.0,0.4561,0.5614,0.948,Clear,False
CTX193001369,3,35,"U nohou kostry ležely dva zdobené zvoncové poháry, z nichž",,chována.,ces,0.9257,412.06,10,58,0.0,0,0,0,0,0,0,0.0,0.4167,0.625,0.9113,Clear,False
CTX193001369,3,36,větší spolusmalým džbánkem byly přikryty mísou. Po levé straně pánve,,,ces,1.0,349.17,10,68,0.0,0,0,0,0,0,0,0.0,0.3966,0.569,0.9451,Clear,False
CTX193001369,3,37,"směremkmíse, byly dva pazourky. 8.neg.453-156. Tb.XV. .",,,ces,0.9991,777.14,7,55,0.0,0,0,0,0,0,1,0.0143,0.3636,0.6667,0.7,Clear,False
CTX193001369,4,1,"Nádoba 1. Zvoncový'pohársplochým dnem, tmavěčervený, místy světlejší .",,,ces,0.9972,222.58,8,70,0.0143,0,0,0,0,1,0,0.0,0.3684,0.5614,0.9,Clear,False
CTX193001369,4,2,"t , •",,,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,4,3,"na vnější straně jemně leštěný-,- pokrytý čtyřmi pruhyvtlač ovane výzdoby",,,ces,1.0,191.36,10,73,0.0,0,0,0,0,0,0,0.0,0.3934,0.4754,0.9514,Clear,False
CTX193001369,4,4,"se zcela nepatrnými stopami bílé inkrustace. Rozměry : v- 112mm, pr. okr",,,ces,0.9997,1641.96,12,72,0.0139,0,0,0,0,0,0,0.0,0.3774,0.5094,0.8025,Clear,False
CTX193001369,4,5,"je - 125mm, pr.dna - 53mm.. - ■ .",,,ces,0.75,557.58,9,33,0.0303,1,0,0,0,0,2,0.0,0.1818,0.7273,0.2502,Trash,False
CTX193001369,4,6,"Tb.III.,1.; V,3. . :_neg.425,426. . ■' /",,,ces,0.75,482.68,7,40,0.125,2,0,1,0,0,0,0.1214,0.4444,0.4444,0.5589,Noisy,False
CTX193001369,4,7,"Nádoba 2. Menší zvoncový pohár se zakulaceným, uprostřed promáčknutým .",,,ces,0.9967,319.28,10,71,0.0,0,0,0,0,0,0,0.0,0.3966,0.5862,0.899,Clear,False
CTX193001369,4,8,"dnem, zdobený pěti pruhy jednoduchévtlačované výzdoby. Barva' šedožlutá, mj",,,ces,0.9132,304.97,9,75,0.0133,0,0,0,0,1,0,0.0,0.3968,0.5873,0.9293,Clear,False
CTX193001369,4,9,"místy načervonalá, povrch lesklý,avšak z,větší části odřený. Rozměry;",,,ces,1.0,225.25,8,69,0.0145,0,0,0,0,0,1,0.0,0.386,0.4386,0.955,Clear,False
CTX193001369,4,10,"v - 95mm, pr.okraje - 111mm, . *. - 5 . ■",,,ces,0.75,804.48,12,41,0.0488,2,0,1,0,0,1,0.05,0.2308,0.6154,0.2418,Trash,False
CTX193001369,4,11,"Tb. 1II.;2./ v.,4. ' ..425,126, 1.. •",,,ces,0.75,981.94,7,37,0.0811,1,0,0,0,0,0,0.0,0.4,0.4,0.5755,Noisy,False
CTX193001369,4,12,"Nádoba 4.ovitá mísašvyznačeným dnemaznačně rozšířeným, se-",,,ces,0.9996,164.56,6,58,0.0,0,0,0,0,1,0,0.0,0.4286,0.5918,0.9249,Clear,False
CTX193001369,4,13,"šikmeným okrajem, při němž sedí tunelovité ucho.-Rozměry : pr.okraje - 33",,,ces,1.0,395.94,11,73,0.0137,0,0,0,0,0,0,0.0091,0.4182,0.4909,0.8898,Clear,False
CTX193001369,4,14,"337mm, pr. dna - 105mm,y -167mm: ■ Mísa jest na vnitřní ""straně červená,",,,ces,0.9999,431.38,13,72,0.0417,1,0,0,0,0,1,0.0,0.3095,0.5714,0.8061,Clear,False
CTX193001369,4,15,na vnější straně .oranžová se šedožlutými skvrnami. ‘,,,ces,1.0,261.13,8,53,0.0189,1,0,0,0,1,0,0.0,0.3953,0.4651,0.8616,Clear,False
CTX193001369,4,16,"Tb.III.,4. č. neg, 427. . . "" /",,,ces,0.75,520.23,8,31,0.0323,0,0,1,0,0,0,0.0562,0.4444,0.3333,0.646,Noisy,False
CTX193001369,4,17,"Pazourkový úlomek ""se stopami sekundární .retuše při zakulaceném konci.",,,ces,1.0,392.35,9,71,0.0141,0,0,0,0,0,0,0.0,0.45,0.5333,0.9314,Clear,False
CTX193001369,4,18,"D - 40mm; Tb . IV.,5. 3. neg. 423.",,,ces,0.75,808.18,9,34,0.0294,0,0,0,0,0,1,0.0,0.2,0.7,0.2485,Trash,False
CTX193001369,4,19,"Pazourkový úlomek plochý,",,,ces,0.9124,366.05,3,25,0.0,0,0,0,0,0,0,0.0,0.4545,0.5,0.9406,Clear,False
CTX193001369,4,20,dl.,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,4,21,"34mm.. Tb.III.,6; Č. neg.423.",,,ces,0.75,1128.67,4,29,0.0345,0,0,1,0,0,2,0.1125,0.3636,0.4545,0.5729,Noisy,False
CTX193001369,4,22,Vykopal p. Ševčík.- viz č,,,ces,0.9805,1215.19,5,25,0.0,0,0,0,0,0,0,0.17,0.3333,0.5,0.7846,Clear,False
CTX193001369,4,23,j •,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,4,24,""" < •""",,,,0.0,0.0,0,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,4,25,"Hrob 5. Hrob nalezen ve spadlé hlíně, takže poloha kostryamilodaru",milo,,ces,0.9995,1017.16,10,66,0.0,0,0,0,0,1,0,0.0,0.4074,0.4815,0.8865,Clear,False
CTX193001369,4,26,jest neznáma. Zachována byla paze třetina,,daru,ces,1.0,1097.41,6,41,0.0,0,0,0,0,0,0,0.0,0.4286,0.5143,0.9204,Clear,False
CTX193001369,4,27,"zvoncového pohárustrojúhelníčkovou vtlacovanou výzdobou, uspořádanou",,,ces,0.9684,556.38,5,68,0.0,0,0,0,0,1,0,0.0,0.4603,0.619,0.7515,Clear,False
CTX193001369,4,28,"ve vodorovných pruzích. Povrch jest šedočerný, mírně lesklý. Rozměry;",,,ces,1.0,200.75,9,69,0.0145,0,0,0,0,0,1,0.0,0.3509,0.5263,0.9331,Clear,False
CTX193001369,4,29,"v- 115mm,pr. ' okraje - ?4 pr. dna - ?",,,ces,0.75,865.52,10,38,0.0263,0,0,0,0,0,1,0.025,0.25,0.5625,0.2908,Trash,False
CTX193001369,4,30,"Tb. V ; VI.,5. .neg,428. •",,,ces,0.75,1479.49,6,26,0.0769,1,0,0,0,0,1,0.0,0.25,0.625,0.1496,Trash,False
CTX193001369,4,31,"Získal p. Ševčík, viz 3,3, 560/ 29. OAlda w.Juout 27- 7*",,,ces,0.9681,1016.97,11,56,0.0179,1,0,0,0,0,0,0.0636,0.4074,0.4815,0.7519,Clear,False
CTX193001369,4,32,": . 1 ©,2.437/30",,,ces,0.75,1448.43,4,16,0.125,1,0,0,0,0,0,0.1625,0.0,0.0,0.4496,Trash,False
CTX193001369,4,33,J . lAct as PzoleXle) -,,,ces,0.75,2293.19,6,23,0.0,0,2,0,0,0,0,0.0333,0.3333,0.4667,0.5904,Noisy,False
CTX193001369,4,34,"H r o b TI. Kostra spočívala vo skrčené ploze na levém bozu, hlavou k",,,ces,0.7525,659.19,15,69,0.0,0,0,0,0,0,0,0.0567,0.3962,0.5283,0.8134,Clear,False
CTX193001369,4,35,"východu, nohamikzápadu. U nohou kostry ležel hrnek se- čtyřmi- oušky a",,,ces,0.9979,407.62,11,70,0.0,0,0,0,0,0,0,0.0,0.4464,0.5357,0.899,Clear,False
CTX193001369,4,36,tři pazourkové šipky. Hrob byl i s milodaryvpůvodní poloze vyzvednut a,,,ces,1.0,787.85,11,70,0.0,0,0,0,0,1,0,0.0,0.4237,0.6102,0.7,Clear,False
CTX193001369,4,37,odvezen do Národního musea. 3.neg. 457-460. Tb.XVI .,,,ces,0.9906,656.18,8,52,0.0,0,0,0,0,0,1,0.0125,0.4194,0.7419,0.6124,Noisy,False
CTX193001369,5,1,"/Nádobka se čtyřmi uchy,z nichž dvě jsou umístěna na nejužším místě",,,ces,1.0,171.39,11,67,0.0,0,0,0,0,0,0,0.0,0.4,0.5091,0.9324,Clear,False
CTX193001369,5,2,"nezřetelně vyznačeného hrdla,",,,ces,1.0,489.73,3,29,0.0,0,0,0,0,0,0,0.0,0.3846,0.5385,0.9414,Clear,False
CTX193001369,5,3,"Srubá 2 ouška,položená na",,,ces,0.9181,430.78,4,25,0.0,0,0,0,0,0,0,0.0625,0.5,0.55,0.8169,Clear,False
CTX193001369,5,4,ose kolmé,,,ces,0.9213,1283.89,2,9,0.0,0,0,0,0,0,0,0.0,0.5,0.625,0.6967,Noisy,False
CTX193001369,5,5,w) ■,,,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,5,6,"k ose, procházej ící předešlými",,,ces,1.0,279.97,5,31,0.0,0,0,0,0,0,0,0.0,0.4231,0.4615,0.9066,Clear,False
CTX193001369,5,7,jsou na největším objemu,,,ces,1.0,403.42,4,24,0.0,0,0,0,0,0,0,0.0,0.4286,0.619,0.8903,Clear,False
CTX193001369,5,8,hrubo dvoj-,,,ces,0.9616,1063.27,2,11,0.0,0,0,0,0,0,0,0.0,0.3333,0.6667,0.6987,Noisy,False
CTX193001369,5,9,"konického spodku nádoby. Povrch drsný, šedavé žlutý. Rozměry: v -",,,ces,0.8986,350.48,10,65,0.0154,0,0,0,0,0,1,0.0,0.3725,0.549,0.8974,Clear,False
CTX193001369,5,10,pr.brala - mmä pr.dna - mm.,,,ces,0.75,799.9,6,27,0.0,0,0,0,0,0,1,0.0,0.2353,0.5294,0.7597,Clear,False
CTX193001369,5,11,"Tb.V1.,1. č.neg.57. ‘ '",,,ces,0.75,468.4,4,23,0.087,1,0,0,0,0,1,0.025,0.1429,0.5714,0.5573,Noisy,False
CTX193001369,5,12,A,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,5,13,"2,4 Pazourková šipka, jemně vyretušovama y , . % .",,,ces,0.9938,765.87,10,50,0.02,0,0,0,0,0,0,0.085,0.4848,0.5455,0.7712,Clear,False
CTX193001369,5,14,"— = "" , s bočními stranami kogexně",,,ces,1.0,839.06,8,34,0.0882,1,0,0,0,0,0,0.0,0.3913,0.5217,0.7301,Clear,False
CTX193001369,5,15,prohnutými a s výrazně naznačenými křidálky. D. - mm.,,,ces,1.0,190.34,9,53,0.0,0,0,0,0,0,0,0.0,0.3902,0.4878,0.8348,Clear,False
CTX193001369,5,16,"Tb.VI.,2. č.neg.580.",,,ces,0.75,682.05,2,20,0.0,0,0,0,0,0,2,0.05,0.25,0.5,0.5865,Noisy,False
CTX193001369,5,17,3/ Pazourkovášipkasjemně vypracovaným hrotemarovně se sbíhají-,,,ces,1.0,472.02,6,62,0.0,0,0,0,0,1,0,0.0417,0.4259,0.5185,0.8722,Clear,False
CTX193001369,5,18,"čími bočními stranami. D. - mm, š.- mm.",,,ces,0.8923,333.95,8,39,0.0,0,0,0,0,0,0,0.0,0.32,0.52,0.7889,Clear,False
CTX193001369,5,19,"Tb.Vl. ,3. č.neg.586.",,,ces,0.75,513.89,3,21,0.0,0,0,0,0,0,2,0.0333,0.125,0.5,0.6614,Noisy,False
CTX193001369,5,20,"4/ Pazourková široká šipka. D- mm,š.- mm. ' -",,,ces,0.75,621.38,9,45,0.0222,0,0,0,0,0,1,0.0278,0.3704,0.4815,0.7378,Clear,False
CTX193001369,5,21,"Tb .VI. ,4. č.neg.480.",,,ces,0.75,1282.52,4,22,0.0,0,0,0,0,0,1,0.0,0.25,0.5,0.5948,Noisy,False
CTX193001369,5,22,Zprávuovýkopu viz v č.j . 560/39. .,,,ces,0.9971,499.27,7,35,0.0,0,0,0,0,0,0,0.0,0.3684,0.6316,0.7684,Clear,False
CTX193001369,5,23,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,5,24,"Hrob VII./ 15.10.1928./ Tento hrob obsahoval žárový pohřeb,vlo-",,,ces,0.9937,1307.71,8,63,0.0,0,0,0,0,0,0,0.0,0.4,0.525,0.88,Clear,False
