file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX197402444,1,38,"Výzkum tohoto důležitého lužického sídliště, aby tak byl ukázán",,,ces,1.0,190.18,9,63,0.0,0,0,0,0,0,0.0,0.4444,0.3889,0.9471,Clear,False
CTX197402444,1,39,poprvé celý půdorys pravěké vesnice i s pohřebištěm,,,ces,1.0,190.74,8,51,0.0,0,0,0,0,0,0.0,0.4091,0.5227,0.8633,Clear,False
CTX197402444,1,40,"V Hradci Králové, 27.111.1974",,,ces,0.9143,1101.0,4,29,0.0,0,0,1,0,0,0.0875,0.3571,0.2857,0.6674,Noisy,False
CTX197402444,1,41,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX197402444,1,42,.předejte prosím Dr.J.Ratajo,,,ces,0.9993,871.61,3,28,0.0,0,0,0,0,0,0.0333,0.3478,0.4783,0.6999,Noisy,False
CTX197402444,1,43,"| ver,výzkumu v Opatovicích.",,,ces,0.9907,1114.27,4,28,0.0357,1,0,0,0,0,0.0,0.4091,0.5455,0.6823,Noisy,False
CTX197402444,1,44,"Domnívám se, že druhý vedoucfvýzkumu v Opatovicích na sídlišti,Dr",,,ces,0.997,229.41,9,65,0.0,0,0,0,0,0,0.0111,0.4,0.5455,0.6999,Noisy,False
CTX197402444,1,45,V.Vokolek by mohl-vzhledemkblízkosti svého pracoviště zahájit jednání,,,ces,1.0,543.99,7,69,0.0,0,0,0,0,0,0.0,0.3607,0.4918,0.6999,Noisy,False
CTX197402444,1,46,"s ústavemodalší výzkum na sídlišti . Doporučuji, aby tento výzkum",,,ces,0.9993,173.15,10,65,0.0,0,0,0,0,0,0.0,0.4259,0.537,0.8573,Clear,False
CTX197402444,1,47,mu byl svěřen.,,,ces,1.0,708.63,3,14,0.0,0,0,0,0,0,0.0,0.3636,0.7273,0.7525,Clear,False
CTX197402444,1,48,ov Praze dne 7.5.1974. R_,,,ces,0.777,638.38,5,25,0.04,0,0,0,0,0,0.0,0.3636,0.7273,0.6704,Noisy,False
CTX197402444,1,49,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odesláníačitelný podpis. Zprávy koreferenta komisí,,,ces,0.9659,341.84,14,109,0.0092,0,0,0,0,0,0.0,0.4194,0.5699,0.9503,Clear,False
CTX197402444,1,50,7) vyhotovte dvojmo. ;,,,ces,0.9717,1684.32,4,22,0.0455,0,0,0,0,0,0.0625,0.4,0.7333,0.6199,Noisy,False
CTX197402444,1,51,v^UlíLa uq (AAuu Aud. AnMlut,,,ces,0.7617,3967.42,5,28,0.0357,1,2,0,0,1,0.12,0.5714,0.5238,0.5626,Noisy,False
CTX197402444,1,52,V r Wrr (ia 7 TcedLir). 2 {,,,ces,0.75,4034.94,8,27,0.037,1,1,0,0,0,0.075,0.2857,0.2857,0.4574,Noisy,False
CTX197402444,1,53,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX197402444,1,54,y.,,,,0.0,0.0,0,2,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
